[22-Sep-2017 03:36:14 UTC] PHP Fatal error:  Class 'App\Http\Controllers\Post' not found in /home/ubuntu/workspace/bbc/app/Http/Controllers/PostsController.php on line 12
[22-Sep-2017 05:31:20 UTC] PHP  43. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:136
[22-Sep-2017 05:31:20 UTC] PHP  44. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:64
[22-Sep-2017 05:31:20 UTC] PHP  45. call_user_func:{/home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[22-Sep-2017 05:31:20 UTC] PHP  46. Illuminate\Routing\Router->Illuminate\Routing\{closure}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[22-Sep-2017 05:31:20 UTC] PHP  47. Illuminate\Routing\Route->run() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:724
[22-Sep-2017 05:31:20 UTC] PHP  48. Illuminate\Routing\Route->runController() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:140
[22-Sep-2017 05:31:20 UTC] PHP  49. Illuminate\Routing\ControllerDispatcher->dispatch() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:174
[22-Sep-2017 05:31:20 UTC] PHP  50. Illuminate\Routing\ControllerDispatcher->callWithinStack() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:54
[22-Sep-2017 05:31:20 UTC] PHP  51. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:96
[22-Sep-2017 05:31:20 UTC] PHP  52. call_user_func:{/home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[22-Sep-2017 05:31:20 UTC] PHP  53. Illuminate\Routing\Pipeline->Illuminate\Routing\{closure}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[22-Sep-2017 05:31:20 UTC] PHP  54. call_user_func:{/home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[22-Sep-2017 05:31:20 UTC] PHP  55. Illuminate\Routing\ControllerDispatcher->Illuminate\Routing\{closure}() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:52
[22-Sep-2017 05:31:20 UTC] PHP  56. Illuminate\Routing\Router->prepareResponse() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:95
[22-Sep-2017 05:31:20 UTC] PHP  57. Symfony\Component\HttpFoundation\Response->__construct() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1085
[22-Sep-2017 05:31:20 UTC] PHP  58. Illuminate\Http\Response->setContent() /home/ubuntu/workspace/bbc/vendor/symfony/http-foundation/Response.php:201
[22-Sep-2017 05:31:20 UTC] PHP  59. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/Http/Response.php:53
[22-Sep-2017 05:31:20 UTC] PHP  60. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  61. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  62. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  63. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  64. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  65. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP  66. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  67. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  68. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  69. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  70. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  71. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP  72. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  73. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  74. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  75. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  76. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  77. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP  78. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  79. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  80. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  81. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  82. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  83. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP  84. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  85. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  86. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  87. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  88. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  89. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP  90. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  91. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  92. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  93. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP  94. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP  95. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP  96. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP  97. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP  98. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP  99. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 100. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 101. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 102. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 103. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 104. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 105. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 106. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 107. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP 108. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 109. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 110. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 111. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 112. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 113. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 114. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 115. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 116. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 117. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 118. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 119. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP 120. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 121. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 122. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 123. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 124. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 125. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 126. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 127. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 128. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 129. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 130. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 131. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP 132. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 133. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 134. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 135. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 136. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 137. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 138. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 139. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 140. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 141. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 142. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 143. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP 144. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 145. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 146. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 147. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 148. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 149. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 150. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 151. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 152. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 153. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 154. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 155. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/7ea67fedce1609c598cff24b5486c9dbf8afef74.php:26
[22-Sep-2017 05:31:20 UTC] PHP 156. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 157. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 158. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
[22-Sep-2017 05:31:20 UTC] PHP 159. Illuminate\View\Engines\PhpEngine->evaluatePath() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:59
[22-Sep-2017 05:31:20 UTC] PHP 160. include() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/Engines/PhpEngine.php:42
[22-Sep-2017 05:31:20 UTC] PHP 161. Illuminate\View\View->render() /home/ubuntu/workspace/bbc/storage/framework/views/a8e5beecab7ed374695b8f6964ed655410934e81.php:16
[22-Sep-2017 05:31:20 UTC] PHP 162. Illuminate\View\View->renderContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:85
[22-Sep-2017 05:31:20 UTC] PHP 163. Illuminate\View\View->getContents() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:120
[22-Sep-2017 05:31:20 UTC] PHP 164. Illuminate\View\Engines\CompilerEngine->get() /home/ubuntu/workspace/bbc/vendor/laravel/framework/src/Illuminate/View/View.php:149
